"r2a" "r1a" "recomb" "tcontig.x" "tcontig.y"
"3438982" "tscaffold745_35334_40161__2280" "scaffold332534.3_30688_34679__1555" "9.5367431640625e-07" "comp64053_c0_seq1" "comp8064_c0_seq1"
"3438986" "tscaffold745_35334_40161__2280" "scaffold111047_18861_22501__2706" "0.0115524818157328" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3438993" "tscaffold745_35334_40161__2280" "tscaffold4199_29349_42130__6506" "9.5367431640625e-07" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3438994" "tscaffold745_35334_40161__2280" "C32549516_106128_111892__2220" "0.0477178664434524" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439001" "tscaffold745_35334_40161__2280" "scaffold332534.3_21273_29861__6853" "0.01104736328125" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439017" "tscaffold745_35334_40161__2280" "tscaffold4199_29349_42130__6747" "0.242351973684211" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439022" "tscaffold745_35334_40161__2280" "C32530314_45451_50445__486" "9.5367431640625e-07" "comp1565_c0_seq1" "comp8064_c0_seq1"
"3439043" "tscaffold745_35334_40161__2325" "tscaffold4199_29349_42130__5930" "0.0121062864740211" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439047" "tscaffold745_35334_40161__2325" "C32530314_45451_50445__1499" "0.0125579833984375" "comp1565_c0_seq1" "comp8064_c0_seq1"
"3439057" "tscaffold745_35334_40161__2325" "tscaffold6136_5803_10398__2604" "0.0248013720100309" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439058" "tscaffold745_35334_40161__2325" "tscaffold5810_58120_69616__8134" "0.0118228687959559" "comp3285_c0_seq1" "comp8064_c0_seq1"
"3439060" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__2420" "0.0124037000868056" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439062" "tscaffold745_35334_40161__2325" "tscaffold4314_677647_685808__3173" "0.0118228687959559" "comp9706_c0_seq1" "comp8064_c0_seq1"
"3439069" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__5408" "0.0121062864740211" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439076" "tscaffold745_35334_40161__2325" "scaffold59877.1_11539_16916__3867" "0.0125579833984375" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439080" "tscaffold745_35334_40161__2325" "tscaffold4199_29349_42130__6747" "0.282100183823529" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439095" "tscaffold745_35334_40161__2325" "tscaffold3771_245964_253535__3091" "0.0411978943707192" "comp7067_c0_seq1" "comp8064_c0_seq1"
"3439101" "tscaffold745_35334_40161__2325" "scaffold897334.2_1_5473__5199" "0.0118228687959559" "comp51036_c0_seq1" "comp8064_c0_seq1"
"3439111" "tscaffold745_35334_40161__2325" "C32549516_106128_111892__1975" "0.0118228687959559" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439118" "tscaffold745_35334_40161__2325" "tscaffold2836_177212_179835__1572" "0.0371410228587963" "comp26296_c0_seq1" "comp8064_c0_seq1"
"3439129" "tscaffold745_35334_40161__2325" "scaffold111047_18861_22501__2706" "0.0257505759214744" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439139" "tscaffold745_35334_40161__2325" "tscaffold6136_5803_10398__2677" "0.0247212242062609" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439146" "tscaffold745_35334_40161__2325" "tscaffold4314_309546_317294__3174" "0.0122531797827744" "comp1964_c0_seq1" "comp8064_c0_seq1"
"3439152" "tscaffold745_35334_40161__2325" "tscaffold4199_29349_42130__6787" "0.06268310546875" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439163" "tscaffold745_35334_40161__2325" "scaffold558727_93195_97037__3165" "0.0135712494721284" "comp6329_c0_seq1" "comp8064_c0_seq1"
"3439171" "tscaffold745_35334_40161__2325" "tscaffold6136_5803_10398__2613" "0.011962890625" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439172" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__2075" "0.0118228687959559" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439181" "tscaffold745_35334_40161__2325" "scaffold897334.2_1_5473__4321" "0.0417683919270833" "comp51036_c0_seq1" "comp8064_c0_seq1"
"3439184" "tscaffold745_35334_40161__2325" "tscaffold5810_58120_69616__8305" "0.0118228687959559" "comp3285_c0_seq1" "comp8064_c0_seq1"
"3439187" "tscaffold745_35334_40161__2325" "scaffold59877.1_11539_16916__3510" "0.01287841796875" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439189" "tscaffold745_35334_40161__2325" "tscaffold3771_56233_61227__1080" "0.01339111328125" "comp7067_c0_seq1" "comp8064_c0_seq1"
"3439203" "tscaffold745_35334_40161__2325" "tscaffold6136_5803_10398__2195" "0.0118228687959559" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439211" "tscaffold745_35334_40161__2325" "C32549516_106128_111892__3610" "0.0118228687959559" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439220" "tscaffold745_35334_40161__2325" "tscaffold6136_5803_10398__2064" "0.0118228687959559" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439225" "tscaffold745_35334_40161__2325" "scaffold59877.1_11539_16916__3615" "0.0121062864740211" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439232" "tscaffold745_35334_40161__2325" "scaffold332534.3_21273_29861__7020" "0.0118228687959559" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439235" "tscaffold745_35334_40161__2325" "scaffold332534.3_21273_29861__6853" "0.0242066900414157" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439238" "tscaffold745_35334_40161__2325" "tscaffold4314_677647_685808__3051" "0.0118228687959559" "comp9706_c0_seq1" "comp8064_c0_seq1"
"3439246" "tscaffold745_35334_40161__2325" "tscaffold4314_255834_257192__1005" "0.0362489999058735" "comp1964_c0_seq1" "comp8064_c0_seq1"
"3439252" "tscaffold745_35334_40161__2325" "tscaffold4314_309546_317294__3040" "0.0118228687959559" "comp1964_c0_seq1" "comp8064_c0_seq1"
"3439255" "tscaffold745_35334_40161__2325" "scaffold332534.3_30688_34679__1555" "0.01339111328125" "comp64053_c0_seq1" "comp8064_c0_seq1"
"3439256" "tscaffold745_35334_40161__2325" "scaffold439972_44757_54082__6536" "0.0121062864740211" "comp4835_c0_seq1" "comp8064_c0_seq1"
"3439260" "tscaffold745_35334_40161__2325" "tscaffold1192_33770_41887__2706" "0.0125579833984375" "comp33268_c0_seq1" "comp8064_c0_seq1"
"3439263" "tscaffold745_35334_40161__2325" "C31343970_1_2364__1150" "0.0118228687959559" "comp90150_c0_seq1" "comp8064_c0_seq1"
"3439274" "tscaffold745_35334_40161__2325" "scaffold595989_45330_60903__10364" "0.0248013720100309" "comp12654_c0_seq1" "comp8064_c0_seq1"
"3439284" "tscaffold745_35334_40161__2325" "scaffold332534.3_21273_29861__7088" "0.0118228687959559" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439288" "tscaffold745_35334_40161__2325" "scaffold439972_44757_54082__6003" "0.0124037000868056" "comp4835_c0_seq1" "comp8064_c0_seq1"
"3439292" "tscaffold745_35334_40161__2325" "scaffold595989_45330_60903__4235" "0.0118228687959559" "comp12654_c0_seq1" "comp8064_c0_seq1"
"3439297" "tscaffold745_35334_40161__2325" "C32549516_106128_111892__1868" "0.0118228687959559" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439298" "tscaffold745_35334_40161__2325" "scaffold897334.2_1_5473__5059" "0.0118228687959559" "comp51036_c0_seq1" "comp8064_c0_seq1"
"3439303" "tscaffold745_35334_40161__2325" "tscaffold6136_5803_10398__2513" "0.0118228687959559" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439308" "tscaffold745_35334_40161__2325" "tscaffold4261_24200_28489__2200" "0.011962890625" "comp29496_c0_seq1" "comp8064_c0_seq1"
"3439313" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__2262" "0.0121062864740211" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439316" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__1926" "0.011962890625" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439322" "tscaffold745_35334_40161__2325" "scaffold418329_120140_125281__98" "0.0264250102796053" "comp19776_c1_seq1" "comp8064_c0_seq1"
"3439324" "tscaffold745_35334_40161__2325" "C32530314_45451_50445__486" "0.0118228687959559" "comp1565_c0_seq1" "comp8064_c0_seq1"
"3439330" "tscaffold745_35334_40161__2325" "scaffold59877.1_11539_16916__2480" "0.282100183823529" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439340" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__5787" "0.0118228687959559" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439342" "tscaffold745_35334_40161__2325" "scaffold332534.3_30688_34679__1507" "0.0121062864740211" "comp64053_c0_seq1" "comp8064_c0_seq1"
"3439345" "tscaffold745_35334_40161__2325" "C32530314_45451_50445__2805" "0.0125579833984375" "comp1565_c0_seq1" "comp8064_c0_seq1"
"3439355" "tscaffold745_35334_40161__2325" "tscaffold4314_677647_685808__3390" "0.0118228687959559" "comp9706_c0_seq1" "comp8064_c0_seq1"
"3439361" "tscaffold745_35334_40161__2325" "tscaffold6136_5803_10398__2642" "0.0118228687959559" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439384" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__1968" "0.0236399931066176" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439393" "tscaffold745_35334_40161__2325" "scaffold33366_171824_176354__1842" "0.0118228687959559" "comp93351_c0_seq1" "comp8064_c0_seq1"
"3439395" "tscaffold745_35334_40161__2325" "C32549516_106128_111892__2220" "0.0542454075168919" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439397" "tscaffold745_35334_40161__2325" "scaffold332534.3_34891_41178__1900" "0.0118228687959559" "comp25728_c1_seq1" "comp8064_c0_seq1"
"3439416" "tscaffold745_35334_40161__2325" "tscaffold5853_154820_158254__1713" "0.0118228687959559" "comp6268_c0_seq1" "comp8064_c0_seq1"
"3439424" "tscaffold745_35334_40161__2325" "scaffold332534.3_34891_41178__1232" "0.0236399931066176" "comp25728_c1_seq1" "comp8064_c0_seq1"
"3439425" "tscaffold745_35334_40161__2325" "tscaffold2836_177212_179835__1398" "0.01339111328125" "comp26296_c0_seq1" "comp8064_c0_seq1"
"3439429" "tscaffold745_35334_40161__2325" "C32549516_106128_111892__4388" "0.0236399931066176" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439445" "tscaffold745_35334_40161__2325" "tscaffold4314_255834_257192__595" "0.0118228687959559" "comp1964_c0_seq1" "comp8064_c0_seq1"
"3439450" "tscaffold745_35334_40161__2325" "tscaffold5810_58120_69616__6764" "0.0239199683779762" "comp3285_c0_seq1" "comp8064_c0_seq1"
"3439454" "tscaffold745_35334_40161__2325" "scaffold111047_18861_22501__1676" "0.0385648287259615" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439460" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__2665" "0.0366895722179878" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439464" "tscaffold745_35334_40161__2325" "tscaffold4261_24200_28489__3938" "0.0118228687959559" "comp29496_c0_seq1" "comp8064_c0_seq1"
"3439487" "tscaffold745_35334_40161__2325" "scaffold33366_171824_176354__2622" "0.011962890625" "comp93351_c0_seq1" "comp8064_c0_seq1"
"3439488" "tscaffold745_35334_40161__2325" "tscaffold4314_255834_257192__662" "0.0121062864740211" "comp1964_c0_seq1" "comp8064_c0_seq1"
"3439491" "tscaffold745_35334_40161__2325" "tscaffold4261_24200_28489__2312" "0.108385240709459" "comp29496_c0_seq1" "comp8064_c0_seq1"
"3439496" "tscaffold745_35334_40161__2325" "C31343970_1_2364__1126" "0.285435267857143" "comp90150_c0_seq1" "comp8064_c0_seq1"
"3439497" "tscaffold745_35334_40161__2325" "scaffold332534.3_30688_34679__430" "0.0118228687959559" "comp64053_c0_seq1" "comp8064_c0_seq1"
"3439500" "tscaffold745_35334_40161__2325" "scaffold111047_18861_22501__2600" "0.0118228687959559" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439508" "tscaffold745_35334_40161__2325" "C32549516_106128_111892__2346" "0.0260834136566558" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439515" "tscaffold745_35334_40161__2325" "tscaffold3771_56233_61227__1043" "0.0118228687959559" "comp7067_c0_seq1" "comp8064_c0_seq1"
"3439519" "tscaffold745_35334_40161__2325" "C31343970_1_2364__1082" "0.0118228687959559" "comp90150_c0_seq1" "comp8064_c0_seq1"
"3439526" "tscaffold745_35334_40161__2325" "C31343970_1_2364__1411" "0.011962890625" "comp90150_c0_seq1" "comp8064_c0_seq1"
"3439527" "tscaffold745_35334_40161__2325" "scaffold332534.3_21273_29861__8457" "0.02510986328125" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439528" "tscaffold745_35334_40161__2325" "C31343970_1_2364__634" "0.288850715361446" "comp90150_c0_seq1" "comp8064_c0_seq1"
"3439529" "tscaffold745_35334_40161__2325" "scaffold332534.3_21273_29861__7056" "0.0118228687959559" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439536" "tscaffold745_35334_40161__2325" "tscaffold6136_5803_10398__1634" "0.0260834136566558" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439537" "tscaffold745_35334_40161__2325" "tscaffold4199_29349_42130__6506" "0.0118228687959559" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439547" "tscaffold745_35334_40161__2325" "scaffold111047_18861_22501__2722" "0.0118228687959559" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439548" "tscaffold745_35334_40161__2325" "tscaffold4199_29349_42130__4886" "0.011962890625" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439550" "tscaffold745_35334_40161__2325" "tscaffold4314_309546_317294__3241" "0.011962890625" "comp1964_c0_seq1" "comp8064_c0_seq1"
"3439555" "tscaffold745_35334_40161__2325" "scaffold59877.1_11539_16916__1616" "0.0118228687959559" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439567" "tscaffold745_35334_40161__2325" "scaffold111047_18861_22501__2573" "0.0236399931066176" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439578" "tscaffold745_35334_40161__2325" "scaffold59877.1_11539_16916__1680" "0.0118228687959559" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439608" "tscaffold745_35334_40161__2325" "scaffold502543_20314_28188__5362" "0.0118228687959559" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439616" "tscaffold745_35334_40161__2325" "scaffold33366_171824_176354__1335" "0.0124037000868056" "comp93351_c0_seq1" "comp8064_c0_seq1"
"3439619" "tscaffold745_35334_40161__2325" "scaffold111047_18861_22501__2457" "0.0118228687959559" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439628" "tscaffold745_35334_40161__2358" "scaffold59877.1_11539_16916__1616" "9.5367431640625e-07" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439636" "tscaffold745_35334_40161__2358" "scaffold33366_171824_176354__1335" "9.5367431640625e-07" "comp93351_c0_seq1" "comp8064_c0_seq1"
"3439648" "tscaffold745_35334_40161__2358" "scaffold595989_45330_60903__4235" "9.5367431640625e-07" "comp12654_c0_seq1" "comp8064_c0_seq1"
"3439652" "tscaffold745_35334_40161__2358" "tscaffold4199_29349_42130__6787" "0.0445448133680556" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439654" "tscaffold745_35334_40161__2358" "C32549516_106128_111892__2220" "0.0477178664434524" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439661" "tscaffold745_35334_40161__2358" "tscaffold4314_255834_257192__662" "9.5367431640625e-07" "comp1964_c0_seq1" "comp8064_c0_seq1"
"3439663" "tscaffold745_35334_40161__2358" "scaffold418329_120140_125281__98" "0.0116861032885174" "comp19776_c1_seq1" "comp8064_c0_seq1"
"3439664" "tscaffold745_35334_40161__2358" "C32549516_106128_111892__1975" "9.5367431640625e-07" "comp24588_c0_seq1" "comp8064_c0_seq1"
"3439669" "tscaffold745_35334_40161__2358" "scaffold111047_18861_22501__2706" "0.0115524818157328" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439694" "tscaffold745_35334_40161__2358" "scaffold332534.3_21273_29861__7088" "9.5367431640625e-07" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439710" "tscaffold745_35334_40161__2358" "tscaffold6136_5803_10398__2513" "9.5367431640625e-07" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439735" "tscaffold745_35334_40161__2358" "scaffold59877.1_11539_16916__1680" "9.5367431640625e-07" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439737" "tscaffold745_35334_40161__2358" "scaffold332534.3_21273_29861__7020" "9.5367431640625e-07" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439760" "tscaffold745_35334_40161__2358" "scaffold111047_18861_22501__2600" "9.5367431640625e-07" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439769" "tscaffold745_35334_40161__2358" "tscaffold5810_58120_69616__6764" "0.0106967357878989" "comp3285_c0_seq1" "comp8064_c0_seq1"
"3439770" "tscaffold745_35334_40161__2358" "scaffold897334.2_1_5473__4321" "0.0245004049161585" "comp51036_c0_seq1" "comp8064_c0_seq1"
"3439782" "tscaffold745_35334_40161__2358" "scaffold59877.1_11539_16916__2480" "0.242351973684211" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439786" "tscaffold745_35334_40161__2358" "tscaffold4199_29349_42130__4886" "9.5367431640625e-07" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439789" "tscaffold745_35334_40161__2358" "tscaffold4199_29349_42130__5930" "9.5367431640625e-07" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439790" "tscaffold745_35334_40161__2358" "C31343970_1_2364__1082" "9.5367431640625e-07" "comp90150_c0_seq1" "comp8064_c0_seq1"
"3439802" "tscaffold745_35334_40161__2358" "scaffold332534.3_21273_29861__7056" "9.5367431640625e-07" "comp15427_c1_seq1" "comp8064_c0_seq1"
"3439803" "tscaffold745_35334_40161__2358" "scaffold502543_20314_28188__2420" "9.5367431640625e-07" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439810" "tscaffold745_35334_40161__2358" "tscaffold4314_677647_685808__3051" "9.5367431640625e-07" "comp9706_c0_seq1" "comp8064_c0_seq1"
"3439812" "tscaffold745_35334_40161__2358" "scaffold332534.3_30688_34679__1507" "9.5367431640625e-07" "comp64053_c0_seq1" "comp8064_c0_seq1"
"3439820" "tscaffold745_35334_40161__2358" "tscaffold5853_154820_158254__1713" "9.5367431640625e-07" "comp6268_c0_seq1" "comp8064_c0_seq1"
"3439828" "tscaffold745_35334_40161__2358" "scaffold332534.3_34891_41178__1900" "9.5367431640625e-07" "comp25728_c1_seq1" "comp8064_c0_seq1"
"3439830" "tscaffold745_35334_40161__2358" "tscaffold2836_177212_179835__1398" "0.0122531797827744" "comp26296_c0_seq1" "comp8064_c0_seq1"
"3439833" "tscaffold745_35334_40161__2358" "C32530314_45451_50445__486" "9.5367431640625e-07" "comp1565_c0_seq1" "comp8064_c0_seq1"
"3439848" "tscaffold745_35334_40161__2358" "tscaffold1192_33770_41887__2706" "9.5367431640625e-07" "comp33268_c0_seq1" "comp8064_c0_seq1"
"3439879" "tscaffold745_35334_40161__2358" "tscaffold5810_58120_69616__8134" "9.5367431640625e-07" "comp3285_c0_seq1" "comp8064_c0_seq1"
"3439880" "tscaffold745_35334_40161__2358" "scaffold558727_93195_97037__3165" "9.5367431640625e-07" "comp6329_c0_seq1" "comp8064_c0_seq1"
"3439883" "tscaffold745_35334_40161__2358" "C31343970_1_2364__634" "0.25" "comp90150_c0_seq1" "comp8064_c0_seq1"
"3439884" "tscaffold745_35334_40161__2358" "tscaffold3771_56233_61227__1043" "9.5367431640625e-07" "comp7067_c0_seq1" "comp8064_c0_seq1"
"3439895" "tscaffold745_35334_40161__2358" "scaffold332534.3_30688_34679__1555" "9.5367431640625e-07" "comp64053_c0_seq1" "comp8064_c0_seq1"
"3439898" "tscaffold745_35334_40161__2358" "scaffold439972_44757_54082__6003" "9.5367431640625e-07" "comp4835_c0_seq1" "comp8064_c0_seq1"
"3439901" "tscaffold745_35334_40161__2358" "tscaffold3771_245964_253535__3091" "0.0248013720100309" "comp7067_c0_seq1" "comp8064_c0_seq1"
"3439911" "tscaffold745_35334_40161__2358" "scaffold33366_171824_176354__2622" "9.5367431640625e-07" "comp93351_c0_seq1" "comp8064_c0_seq1"
"3439916" "tscaffold745_35334_40161__2358" "scaffold502543_20314_28188__2075" "9.5367431640625e-07" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439924" "tscaffold745_35334_40161__2358" "scaffold33366_171824_176354__1842" "9.5367431640625e-07" "comp93351_c0_seq1" "comp8064_c0_seq1"
"3439929" "tscaffold745_35334_40161__2358" "tscaffold2836_177212_179835__1572" "0.033073006095467" "comp26296_c0_seq1" "comp8064_c0_seq1"
"3439931" "tscaffold745_35334_40161__2358" "scaffold59877.1_11539_16916__3510" "9.5367431640625e-07" "comp9553_c0_seq1" "comp8064_c0_seq1"
"3439932" "tscaffold745_35334_40161__2358" "scaffold111047_18861_22501__2457" "9.5367431640625e-07" "comp6762_c0_seq1" "comp8064_c0_seq1"
"3439934" "tscaffold745_35334_40161__2358" "scaffold439972_44757_54082__6536" "9.5367431640625e-07" "comp4835_c0_seq1" "comp8064_c0_seq1"
"3439938" "tscaffold745_35334_40161__2358" "tscaffold4261_24200_28489__2312" "0.0989131221064815" "comp29496_c0_seq1" "comp8064_c0_seq1"
"3439947" "tscaffold745_35334_40161__2358" "tscaffold4199_29349_42130__6747" "0.242351973684211" "comp4147_c0_seq1" "comp8064_c0_seq1"
"3439953" "tscaffold745_35334_40161__2358" "scaffold502543_20314_28188__1926" "9.5367431640625e-07" "comp2237_c0_seq1" "comp8064_c0_seq1"
"3439956" "tscaffold745_35334_40161__2358" "tscaffold4314_309546_317294__3040" "9.5367431640625e-07" "comp1964_c0_seq1" "comp8064_c0_seq1"
"3439957" "tscaffold745_35334_40161__2358" "tscaffold4314_677647_685808__3173" "9.5367431640625e-07" "comp9706_c0_seq1" "comp8064_c0_seq1"
"3439961" "tscaffold745_35334_40161__2358" "tscaffold6136_5803_10398__2642" "9.5367431640625e-07" "comp1027_c0_seq1" "comp8064_c0_seq1"
"3439965" "tscaffold745_35334_40161__2358" "C32549516_106128_111892__1868" "9.5367431640625e-07" "comp24588_c0_seq1" "comp8064_c0_seq1"
