pine	spruce
comp1624_c0_seq1	comp1875_c0_seq1
comp16250_c0_seq1	comp12757_c0_seq1
comp16251_c0_seq1	comp27405_c0_seq1
comp16252_c0_seq1	comp9573_c0_seq1
comp16253_c0_seq1	comp16167_c0_seq1
comp16257_c0_seq1	comp15947_c0_seq1
comp1625_c1_seq1	comp4774_c1_seq1
comp16260_c0_seq1	comp8863_c0_seq1
comp16264_c0_seq1	comp17609_c0_seq1
comp16268_c0_seq1	comp18916_c0_seq1
comp1626_c0_seq1	comp1126_c0_seq1
comp16274_c0_seq1	comp9815_c0_seq1
comp16276_c0_seq1	comp12265_c0_seq1
comp16278_c0_seq1	comp15151_c0_seq1
comp1627_c0_seq1	comp820_c0_seq1
comp16281_c1_seq1	comp20104_c0_seq1
comp16282_c0_seq1	comp9694_c0_seq1
comp16293_c0_seq1	comp19534_c0_seq1
comp16294_c0_seq1	comp20695_c0_seq1
comp16296_c0_seq1	comp6803_c0_seq1
comp16298_c0_seq1	comp14328_c0_seq1
comp1629_c1_seq1	comp6521_c0_seq1
comp162_c0_seq1	comp608_c0_seq1
comp16301_c0_seq1	comp27265_c1_seq1
comp10516_c0_seq1	comp15010_c0_seq1
comp16302_c0_seq1	comp16554_c0_seq1
comp16304_c0_seq1	comp21158_c0_seq1
comp16307_c1_seq1	comp14387_c1_seq1
comp16308_c0_seq1	comp18638_c0_seq1
comp16311_c0_seq1	comp11657_c0_seq1
comp16314_c8_seq1	comp48300_c0_seq1
comp1631_c0_seq1	comp1042_c0_seq1
comp16320_c0_seq1	comp17283_c0_seq1
comp10518_c0_seq1	comp10062_c0_seq1
comp16327_c0_seq1	comp13085_c0_seq1
comp16328_c0_seq1	comp15614_c0_seq1
comp1632_c0_seq1	comp18549_c0_seq1
comp16330_c0_seq1	comp4136_c0_seq1
comp16333_c0_seq1	comp16857_c0_seq1
comp16335_c0_seq1	comp10013_c0_seq1
comp16337_c1_seq1	comp13273_c0_seq1
comp1633_c0_seq1	comp10041_c0_seq1
comp16341_c0_seq1	comp16232_c0_seq1
comp16342_c0_seq1	comp610_c0_seq1
comp16343_c0_seq1	comp17422_c0_seq1
comp16346_c1_seq1	comp20305_c0_seq1
comp16347_c0_seq1	comp21827_c0_seq1
comp16355_c0_seq1	comp11139_c0_seq1
comp105203_c0_seq1	comp24864_c0_seq1
comp16356_c0_seq1	comp17751_c0_seq1
comp16358_c0_seq1	comp17774_c0_seq1
comp1635_c0_seq1	comp2128_c0_seq1
comp16360_c0_seq1	comp17430_c1_seq1
comp16361_c1_seq1	comp15604_c0_seq1
comp16362_c0_seq1	comp16706_c0_seq1
comp16363_c0_seq1	comp20418_c0_seq1
comp16364_c1_seq1	comp7324_c0_seq1
comp16368_c0_seq1	comp16980_c0_seq1
comp1636_c0_seq1	comp1795_c0_seq1
comp16375_c0_seq1	comp14702_c0_seq1
comp16379_c0_seq1	comp10984_c0_seq1
comp1637_c0_seq1	comp1651_c0_seq1
comp16381_c0_seq1	comp8512_c0_seq1
comp16383_c0_seq1	comp8370_c0_seq1
comp16384_c0_seq1	comp11072_c0_seq1
comp16385_c0_seq1	comp12412_c0_seq1
comp16386_c1_seq1	comp15593_c0_seq1
comp16388_c0_seq1	comp5333_c2_seq1
comp16391_c0_seq1	comp15100_c0_seq1
comp16397_c0_seq1	comp17299_c0_seq1
comp16398_c0_seq1	comp15927_c0_seq1
comp16399_c0_seq1	comp17878_c0_seq1
comp1639_c0_seq1	comp2259_c0_seq1
comp10521_c2_seq1	comp5489_c2_seq1
comp16400_c0_seq1	comp5418_c2_seq1
comp16408_c0_seq1	comp23454_c0_seq1
comp16409_c0_seq1	comp19517_c0_seq1
comp16410_c0_seq1	comp6006_c3_seq1
comp16411_c0_seq1	comp17015_c0_seq1
comp16412_c0_seq1	comp10532_c1_seq1
comp16414_c0_seq1	comp16064_c0_seq1
comp16416_c0_seq1	comp13856_c0_seq1
comp16417_c1_seq1	comp32786_c0_seq1
comp1641_c0_seq1	comp1850_c0_seq1
comp16420_c0_seq1	comp16895_c0_seq1
comp16425_c0_seq1	comp13911_c0_seq1
comp16426_c0_seq1	comp18592_c0_seq1
comp16427_c0_seq1	comp11595_c0_seq1
comp16429_c0_seq1	comp14654_c0_seq1
comp1642_c0_seq1	comp1064_c0_seq1
comp10525_c0_seq1	comp11616_c0_seq1
comp16434_c0_seq1	comp11832_c0_seq1
comp16438_c0_seq1	comp1802_c10_seq1
comp16439_c0_seq1	comp11406_c0_seq1
comp1643_c0_seq1	comp2208_c0_seq1
comp10527_c1_seq1	comp8615_c0_seq1
comp16441_c0_seq1	comp9641_c0_seq1
comp16441_c1_seq1	comp86156_c0_seq1
comp16442_c1_seq1	comp3426_c0_seq1
comp16443_c0_seq1	comp18238_c0_seq1
comp16447_c0_seq1	comp7405_c0_seq1
comp1644_c0_seq1	comp3826_c0_seq1
comp16452_c0_seq1	comp20401_c0_seq1
comp16455_c1_seq1	comp18808_c0_seq1
comp16460_c0_seq1	comp17524_c0_seq1
comp16462_c0_seq1	comp19680_c0_seq1
comp16463_c0_seq1	comp20347_c0_seq1
comp16467_c0_seq1	comp20609_c0_seq1
comp1646_c0_seq1	comp911_c0_seq1
comp16470_c0_seq1	comp19828_c1_seq1
comp16472_c0_seq1	comp15314_c0_seq1
comp16473_c0_seq1	comp15321_c0_seq1
comp16474_c0_seq1	comp23058_c0_seq1
comp16474_c1_seq1	comp20640_c0_seq1
comp16475_c0_seq1	comp13958_c0_seq1
comp16480_c0_seq1	comp25305_c0_seq1
comp16485_c0_seq1	comp13318_c0_seq1
comp16486_c0_seq1	comp8118_c0_seq1
comp16489_c0_seq1	comp14009_c1_seq1
comp1648_c0_seq1	comp2624_c0_seq1
comp16490_c0_seq1	comp15691_c0_seq1
comp16493_c0_seq1	comp4830_c0_seq1
comp16496_c0_seq1	comp37159_c0_seq1
comp16498_c0_seq1	comp20625_c0_seq1
comp16499_c0_seq1	comp5180_c0_seq1
comp1649_c0_seq1	comp509_c5_seq1
comp164_c1_seq1	comp7181_c0_seq1
comp164_c2_seq1	comp122_c1_seq1
comp164_c3_seq1	comp22374_c0_seq1
comp16501_c0_seq1	comp15009_c0_seq1
comp16507_c0_seq1	comp20621_c0_seq1
comp16508_c0_seq1	comp11940_c0_seq1
comp16509_c0_seq1	comp19157_c0_seq1
comp1650_c0_seq1	comp1565_c0_seq1
comp16514_c0_seq1	comp7953_c1_seq1
comp16516_c0_seq1	comp14118_c0_seq1
comp1651_c1_seq1	comp1638_c0_seq1
comp16521_c0_seq1	comp14296_c0_seq1
comp16522_c0_seq1	comp14990_c2_seq1
comp16523_c5_seq1	comp12357_c0_seq1
comp16526_c0_seq1	comp21383_c0_seq1
comp16527_c0_seq1	comp14667_c0_seq1
comp10532_c0_seq1	comp9134_c0_seq1
comp16528_c0_seq1	comp17309_c0_seq1
comp1652_c0_seq1	comp1405_c0_seq1
comp16530_c0_seq1	comp25200_c1_seq1
comp16535_c0_seq1	comp23077_c0_seq1
comp16539_c0_seq1	comp24452_c0_seq1
comp1653_c0_seq1	comp1349_c1_seq1
comp10533_c0_seq1	comp7351_c0_seq1
comp16541_c0_seq1	comp18208_c0_seq1
comp16544_c0_seq1	comp15772_c0_seq1
comp16545_c1_seq1	comp32300_c0_seq1
comp16546_c0_seq1	comp18683_c0_seq1
comp16547_c0_seq1	comp18060_c0_seq1
comp16548_c0_seq1	comp25133_c0_seq1
comp1654_c0_seq1	comp8394_c0_seq1
comp10534_c0_seq1	comp14251_c0_seq1
comp16554_c0_seq1	comp6726_c0_seq1
comp16555_c0_seq1	comp12135_c0_seq1
comp16557_c0_seq1	comp16930_c0_seq1
comp16561_c1_seq1	comp11510_c0_seq1
comp10535_c0_seq1	comp7677_c0_seq1
comp16566_c0_seq1	comp18432_c0_seq1
comp16567_c0_seq1	comp9705_c0_seq1
comp16569_c0_seq1	comp11265_c0_seq1
comp16576_c0_seq1	comp12413_c0_seq1
comp16579_c0_seq1	comp17208_c0_seq1
comp16581_c0_seq1	comp6097_c0_seq1
comp16582_c0_seq1	comp13794_c0_seq1
comp16583_c1_seq1	comp23844_c0_seq1
comp16584_c0_seq1	comp17125_c0_seq1
comp16588_c0_seq1	comp10328_c1_seq1
comp100542_c0_seq1	comp48_c0_seq1
comp10537_c0_seq1	comp7215_c0_seq1
comp16595_c0_seq1	comp15808_c0_seq1
comp16596_c0_seq1	comp22244_c0_seq1
comp16598_c0_seq1	comp16540_c0_seq1
comp165_c0_seq1	comp166_c0_seq1
comp16604_c0_seq1	comp8960_c0_seq1
comp16605_c0_seq1	comp15631_c0_seq1
comp16606_c0_seq1	comp18870_c0_seq1
comp16607_c0_seq1	comp32767_c0_seq1
comp16608_c0_seq1	comp18793_c0_seq1
comp16609_c0_seq1	comp20817_c0_seq1
comp16611_c0_seq1	comp19669_c0_seq1
comp16612_c0_seq1	comp22249_c0_seq1
comp10539_c0_seq1	comp11660_c0_seq1
comp16615_c0_seq1	comp11529_c0_seq1
comp16617_c0_seq1	comp14541_c0_seq1
comp16619_c0_seq1	comp6890_c0_seq1
comp16622_c0_seq1	comp8858_c0_seq1
comp16623_c0_seq1	comp17460_c0_seq1
comp166245_c0_seq1	comp4340_c0_seq1
comp1053_c0_seq1	comp1072_c0_seq1
comp16624_c0_seq1	comp13461_c0_seq1
comp16626_c0_seq1	comp19198_c0_seq1
comp16627_c0_seq1	comp10793_c0_seq1
comp16628_c0_seq1	comp14091_c0_seq1
comp16629_c0_seq1	comp13002_c0_seq1
comp16635_c0_seq1	comp15137_c0_seq1
comp16637_c0_seq1	comp17229_c0_seq1
comp16638_c0_seq1	comp12722_c0_seq1
comp1663_c0_seq1	comp1128_c0_seq1
comp16642_c0_seq1	comp21347_c0_seq1
comp16644_c0_seq1	comp17341_c0_seq1
comp16645_c0_seq1	comp12040_c0_seq1
comp16646_c0_seq1	comp12779_c0_seq1
comp16649_c0_seq1	comp25309_c0_seq1
comp1664_c0_seq1	comp1916_c0_seq1
comp16651_c0_seq1	comp9897_c0_seq1
comp16652_c0_seq1	comp5412_c0_seq1
comp16660_c1_seq1	comp22735_c0_seq1
comp16662_c0_seq1	comp19876_c0_seq1
comp16663_c0_seq1	comp15253_c0_seq1
comp16665_c0_seq1	comp10953_c0_seq1
comp16666_c0_seq1	comp36118_c0_seq1
comp10541_c0_seq1	comp7259_c0_seq1
comp16667_c0_seq1	comp12101_c0_seq1
comp16668_c0_seq1	comp31240_c1_seq1
comp1666_c0_seq1	comp1894_c1_seq1
comp16672_c0_seq1	comp22813_c2_seq1
comp16673_c0_seq1	comp4563_c2_seq1
comp16674_c0_seq1	comp20940_c0_seq1
comp16675_c0_seq1	comp25698_c0_seq1
comp16677_c0_seq1	comp13621_c0_seq1
comp10541_c1_seq1	comp10575_c4_seq1
comp1667_c0_seq1	comp5105_c1_seq1
comp16681_c0_seq1	comp15027_c0_seq1
comp166856_c0_seq1	comp180104_c0_seq1
comp16685_c0_seq1	comp18242_c1_seq1
comp16686_c0_seq1	comp27652_c0_seq1
comp16687_c0_seq1	comp13707_c0_seq1
comp1668_c0_seq1	comp2409_c0_seq1
comp10542_c0_seq1	comp20496_c0_seq1
comp1668_c1_seq1	comp16623_c0_seq1
comp16691_c0_seq1	comp24990_c1_seq1
comp16693_c1_seq1	comp13424_c0_seq1
comp16698_c0_seq1	comp14369_c0_seq1
comp10054_c0_seq1	comp7660_c0_seq1
comp1669_c0_seq1	comp4026_c0_seq1
comp16701_c0_seq1	comp14070_c1_seq1
comp16705_c0_seq1	comp31448_c0_seq1
comp16707_c0_seq1	comp19026_c0_seq1
comp16709_c0_seq1	comp18211_c3_seq1
comp10543_c0_seq1	comp9235_c0_seq1
comp1670_c1_seq1	comp900_c0_seq1
comp16711_c0_seq1	comp8620_c0_seq1
comp16712_c0_seq1	comp33240_c0_seq1
comp16713_c1_seq1	comp16684_c0_seq1
comp1671_c0_seq1	comp1383_c0_seq1
comp10544_c0_seq1	comp9517_c0_seq1
comp16722_c0_seq1	comp13152_c0_seq1
comp16725_c0_seq1	comp22146_c1_seq1
comp16729_c0_seq1	comp18285_c0_seq1
comp10545_c0_seq1	comp8317_c0_seq1
comp1672_c0_seq1	comp4125_c0_seq1
comp16736_c1_seq1	comp14732_c0_seq1
comp16738_c0_seq1	comp19020_c0_seq1
comp16739_c0_seq1	comp696_c0_seq1
comp16742_c1_seq1	comp21612_c0_seq1
comp10546_c0_seq1	comp17111_c0_seq1
comp16743_c1_seq1	comp51320_c0_seq1
comp16746_c0_seq1	comp15258_c0_seq1
comp16748_c0_seq1	comp7630_c0_seq1
comp16749_c0_seq1	comp21793_c0_seq1
comp16750_c0_seq1	comp10950_c0_seq1
comp16751_c0_seq1	comp15878_c0_seq1
comp16753_c3_seq1	comp66187_c0_seq1
comp16755_c0_seq1	comp15757_c0_seq1
comp1675_c0_seq1	comp1736_c1_seq1
comp16763_c0_seq1	comp14423_c0_seq1
comp10548_c0_seq1	comp4748_c0_seq1
comp16768_c0_seq1	comp7976_c0_seq1
comp16769_c1_seq1	comp19870_c0_seq1
comp1676_c0_seq1	comp726_c0_seq1
comp16770_c0_seq1	comp15442_c0_seq1
comp16771_c0_seq1	comp22287_c0_seq1
comp16773_c0_seq1	comp17956_c0_seq1
comp16774_c0_seq1	comp17182_c0_seq1
comp16775_c0_seq1	comp4575_c0_seq1
comp10549_c0_seq1	comp16058_c0_seq1
comp16777_c0_seq1	comp15291_c0_seq1
comp16779_c0_seq1	comp20222_c0_seq1
comp16780_c0_seq1	comp10965_c0_seq1
comp16782_c0_seq1	comp6187_c9_seq1
comp16784_c0_seq1	comp17730_c0_seq1
comp16786_c0_seq1	comp4223_c0_seq1
comp1678_c0_seq1	comp2524_c0_seq1
comp16790_c0_seq1	comp18501_c0_seq1
comp16791_c0_seq1	comp7720_c0_seq1
comp16794_c0_seq1	comp15782_c1_seq1
comp105503_c0_seq1	comp81651_c0_seq1
comp16798_c0_seq1	comp18404_c0_seq1
comp16799_c0_seq1	comp12064_c0_seq1
comp1679_c0_seq1	comp434_c0_seq1
comp16800_c0_seq1	comp15004_c0_seq1
comp16803_c0_seq1	comp19632_c0_seq1
comp10055_c0_seq1	comp8509_c0_seq1
comp16810_c0_seq1	comp26518_c0_seq1
comp16817_c0_seq1	comp10185_c0_seq1
comp16819_c0_seq1	comp7415_c1_seq1
comp10550_c0_seq1	comp17959_c0_seq1
comp1681_c0_seq1	comp7964_c0_seq1
comp16820_c0_seq1	comp12734_c0_seq1
comp16828_c0_seq1	comp19345_c0_seq1
comp1682_c0_seq1	comp1780_c0_seq1
comp16830_c1_seq1	comp21674_c0_seq1
comp16833_c0_seq1	comp14866_c0_seq1
comp1683_c0_seq1	comp569_c0_seq1
comp16840_c0_seq1	comp17195_c0_seq1
comp16843_c0_seq1	comp17169_c0_seq1
comp16844_c0_seq1	comp16160_c0_seq1
comp16847_c0_seq1	comp22495_c0_seq1
comp16848_c1_seq1	comp17983_c0_seq1
comp1684_c1_seq1	comp3721_c1_seq1
comp16857_c0_seq1	comp12264_c0_seq1
comp1685_c0_seq1	comp3818_c0_seq1
comp16860_c0_seq1	comp14781_c1_seq1
comp16861_c0_seq1	comp19034_c0_seq1
comp16862_c0_seq1	comp26594_c0_seq1
comp16864_c1_seq1	comp17118_c0_seq1
comp16869_c0_seq1	comp17435_c0_seq1
comp16870_c0_seq1	comp15644_c0_seq1
comp16871_c0_seq1	comp3451_c0_seq1
comp16872_c0_seq1	comp15252_c0_seq1
comp16875_c0_seq1	comp11487_c1_seq1
comp16877_c0_seq1	comp13604_c0_seq1
comp16878_c0_seq1	comp19576_c0_seq1
comp16879_c0_seq1	comp21673_c1_seq1
comp1687_c0_seq1	comp3469_c0_seq1
comp16881_c1_seq1	comp6736_c0_seq1
comp16883_c0_seq1	comp15713_c0_seq1
comp16885_c0_seq1	comp16329_c0_seq1
comp10555_c0_seq1	comp9936_c0_seq1
comp16887_c0_seq1	comp8780_c1_seq1
comp16889_c0_seq1	comp23610_c1_seq1
comp1688_c0_seq1	comp2229_c0_seq1
comp16894_c1_seq1	comp20899_c0_seq1
comp16895_c0_seq1	comp14250_c1_seq1
comp16896_c0_seq1	comp24802_c0_seq1
comp10557_c0_seq1	comp8308_c0_seq1
comp168_c0_seq1	comp112_c0_seq1
comp16900_c0_seq1	comp24329_c0_seq1
comp16902_c0_seq1	comp22926_c0_seq1
comp16904_c1_seq1	comp14905_c0_seq1
comp16906_c0_seq1	comp17291_c0_seq1
comp16907_c0_seq1	comp22850_c0_seq1
comp16909_c0_seq1	comp28520_c0_seq1
comp10558_c0_seq1	comp20035_c0_seq1
comp1690_c0_seq1	comp1330_c2_seq1
comp16910_c0_seq1	comp17166_c0_seq1
comp16914_c1_seq1	comp16797_c0_seq1
comp16916_c0_seq1	comp14348_c1_seq1
comp16917_c0_seq1	comp11384_c0_seq1
comp1691_c1_seq1	comp16476_c1_seq1
comp16920_c0_seq1	comp199_c0_seq1
comp10056_c0_seq1	comp9888_c0_seq1
comp16921_c0_seq1	comp1232_c1_seq1
comp16924_c0_seq1	comp13890_c0_seq1
comp16928_c0_seq1	comp26572_c0_seq1
comp16929_c0_seq1	comp34_c1_seq1
comp1692_c0_seq1	comp2645_c0_seq1
comp1055_c0_seq1	comp991_c0_seq1
comp16932_c0_seq1	comp10963_c0_seq1
comp16933_c0_seq1	comp8503_c1_seq1
comp16936_c0_seq1	comp12866_c0_seq1
comp16937_c0_seq1	comp22169_c0_seq1
comp1693_c0_seq1	comp2551_c0_seq1
comp16941_c0_seq1	comp22846_c1_seq1
comp16946_c2_seq1	comp29273_c0_seq1
comp1694_c0_seq1	comp2391_c0_seq1
comp16950_c0_seq1	comp16614_c1_seq1
comp10560_c1_seq1	comp8930_c0_seq1
comp16955_c0_seq1	comp17201_c0_seq1
comp16960_c0_seq1	comp28225_c0_seq1
comp16961_c0_seq1	comp16411_c0_seq1
comp105616_c0_seq1	comp76764_c0_seq1
comp16963_c0_seq1	comp16671_c0_seq1
comp16966_c0_seq1	comp23404_c0_seq1
comp16967_c0_seq1	comp24053_c1_seq1
comp16969_c0_seq1	comp17575_c0_seq1
comp1696_c0_seq1	comp184_c0_seq1
comp16970_c0_seq1	comp14336_c0_seq1
comp16973_c2_seq1	comp17277_c1_seq1
comp10562_c0_seq1	comp11552_c0_seq1
comp16978_c0_seq1	comp29495_c1_seq1
comp1697_c0_seq1	comp1558_c0_seq1
comp16983_c7_seq1	comp9249_c23_seq1
comp16984_c0_seq1	comp22235_c0_seq1
comp10563_c0_seq1	comp9964_c0_seq1
comp16987_c0_seq1	comp18570_c0_seq1
comp16989_c0_seq1	comp16813_c0_seq1
comp16991_c0_seq1	comp19173_c0_seq1
comp16992_c0_seq1	comp90634_c1_seq1
comp16992_c1_seq1	comp18510_c0_seq1
comp16994_c0_seq1	comp12663_c0_seq1
comp16995_c0_seq1	comp17502_c0_seq1
comp16998_c0_seq1	comp13531_c0_seq1
comp16999_c0_seq1	comp20747_c0_seq1
comp169_c0_seq1	comp183_c0_seq1
comp17000_c0_seq1	comp11306_c0_seq1
comp17001_c0_seq1	comp23520_c0_seq1
comp17004_c0_seq1	comp28587_c0_seq1
comp17006_c0_seq1	comp20110_c1_seq1
comp17007_c2_seq1	comp22359_c0_seq1
comp1700_c0_seq1	comp1027_c0_seq1
comp10565_c0_seq1	comp3990_c0_seq1
comp17010_c0_seq1	comp20604_c0_seq1
comp17011_c1_seq1	comp13539_c0_seq1
comp17018_c0_seq1	comp21549_c1_seq1
comp17019_c0_seq1	comp16234_c0_seq1
comp1701_c0_seq1	comp2130_c0_seq1
comp17020_c0_seq1	comp20533_c0_seq1
comp17022_c0_seq1	comp17990_c0_seq1
comp17024_c1_seq1	comp21273_c0_seq1
comp17026_c0_seq1	comp15385_c0_seq1
comp17027_c0_seq1	comp7888_c0_seq1
comp17029_c0_seq1	comp21529_c0_seq1
comp1702_c0_seq1	comp17471_c0_seq1
comp17031_c1_seq1	comp11844_c0_seq1
comp17035_c0_seq1	comp22681_c0_seq1
comp100575_c0_seq1	comp18434_c2_seq1
comp10566_c0_seq1	comp7600_c0_seq1
comp17039_c0_seq1	comp19126_c0_seq1
comp17040_c1_seq1	comp14098_c0_seq1
comp17041_c0_seq1	comp19412_c1_seq1
comp17045_c2_seq1	comp22220_c0_seq1
comp17046_c0_seq1	comp17236_c0_seq1
comp17047_c0_seq1	comp11029_c1_seq1
comp17049_c0_seq1	comp15825_c0_seq1
comp1704_c0_seq1	comp3166_c0_seq1
comp17055_c0_seq1	comp22370_c0_seq1
comp17056_c0_seq1	comp15453_c0_seq1
comp17058_c0_seq1	comp20719_c0_seq1
comp17063_c0_seq1	comp15934_c0_seq1
comp17065_c0_seq1	comp16417_c0_seq1
comp17068_c0_seq1	comp23087_c0_seq1
comp17068_c1_seq1	comp21341_c2_seq1
comp17069_c0_seq1	comp15262_c0_seq1
comp1706_c1_seq1	comp4694_c0_seq1
comp17070_c0_seq1	comp14373_c0_seq1
comp10568_c0_seq1	comp9068_c0_seq1
comp17072_c0_seq1	comp12462_c0_seq1
comp17073_c0_seq1	comp22590_c0_seq1
comp17075_c0_seq1	comp39449_c0_seq1
comp17077_c1_seq1	comp16873_c0_seq1
comp17080_c0_seq1	comp17864_c0_seq1
comp17084_c0_seq1	comp14396_c0_seq1
comp1708_c0_seq1	comp1486_c0_seq1
comp17091_c0_seq1	comp31599_c0_seq1
comp17092_c0_seq1	comp21045_c0_seq1
comp10570_c1_seq1	comp22172_c0_seq1
comp17097_c0_seq1	comp13362_c0_seq1
comp17098_c0_seq1	comp48589_c0_seq1
comp170_c0_seq1	comp155_c0_seq1
comp17101_c0_seq1	comp16680_c0_seq1
comp17103_c0_seq1	comp9327_c0_seq1
comp17104_c0_seq1	comp2777_c2_seq1
comp17106_c0_seq1	comp17603_c0_seq1
comp17107_c0_seq1	comp16407_c0_seq1
comp1710_c0_seq1	comp2910_c0_seq1
comp17110_c0_seq1	comp24731_c1_seq1
comp17111_c6_seq1	comp13521_c18_seq1
comp10571_c0_seq1	comp12995_c0_seq1
comp17116_c0_seq1	comp25220_c0_seq1
comp17117_c1_seq1	comp30721_c0_seq1
comp17118_c0_seq1	comp10498_c3_seq1
comp17122_c0_seq1	comp16117_c1_seq1
comp17128_c0_seq1	comp24309_c0_seq1
comp10573_c0_seq1	comp10789_c0_seq1
comp1712_c2_seq1	comp4267_c0_seq1
comp17131_c0_seq1	comp17295_c0_seq1
comp17132_c0_seq1	comp20962_c1_seq1
comp17133_c0_seq1	comp83198_c0_seq1
comp1713_c0_seq1	comp15661_c0_seq1
comp17141_c0_seq1	comp20175_c0_seq1
comp17143_c0_seq1	comp38805_c0_seq1
comp17145_c0_seq1	comp21671_c0_seq1
comp1714_c0_seq1	comp2026_c0_seq1
comp10057_c0_seq1	comp14509_c0_seq1
comp17153_c0_seq1	comp14311_c0_seq1
comp1715_c0_seq1	comp2008_c0_seq1
comp17160_c0_seq1	comp39602_c0_seq1
comp17162_c0_seq1	comp17037_c0_seq1
comp105750_c0_seq1	comp43381_c0_seq1
comp17166_c0_seq1	comp18412_c0_seq1
comp17168_c0_seq1	comp17304_c0_seq1
comp1716_c0_seq1	comp1137_c0_seq1
comp17171_c0_seq1	comp21065_c0_seq1
comp17173_c0_seq1	comp4270_c1_seq1
comp17175_c0_seq1	comp51256_c0_seq1
comp17176_c0_seq1	comp22824_c0_seq1
comp17179_c0_seq1	comp27981_c0_seq1
comp1717_c1_seq1	comp2545_c0_seq1
comp17183_c1_seq1	comp70390_c0_seq1
comp17189_c0_seq1	comp10324_c1_seq1
comp17193_c1_seq1	comp20783_c2_seq1
comp17195_c0_seq1	comp9096_c1_seq1
comp17197_c0_seq1	comp16546_c0_seq1
comp10576_c0_seq1	comp14830_c0_seq1
comp171_c0_seq1	comp234_c0_seq1
comp17207_c0_seq1	comp19801_c0_seq1
comp1721_c0_seq1	comp6646_c0_seq1
comp10578_c0_seq1	comp12857_c0_seq1
comp17224_c0_seq1	comp6553_c0_seq1
comp17225_c0_seq1	comp16056_c0_seq1
comp17227_c0_seq1	comp50141_c0_seq1
comp1722_c0_seq1	comp2533_c0_seq1
comp17233_c0_seq1	comp22933_c0_seq1
comp17237_c0_seq1	comp16561_c0_seq1
comp17238_c0_seq1	comp26728_c0_seq1
comp17240_c0_seq1	comp18148_c0_seq1
comp10579_c0_seq1	comp4055_c0_seq1
comp17244_c0_seq1	comp27659_c0_seq1
comp17245_c0_seq1	comp9971_c0_seq1
comp17248_c0_seq1	comp16576_c0_seq1
comp17250_c0_seq1	comp44163_c0_seq1
comp17251_c0_seq1	comp14530_c0_seq1
comp1057_c0_seq1	comp4794_c0_seq1
comp17258_c0_seq1	comp19605_c0_seq1
comp1725_c1_seq1	comp3001_c0_seq1
comp17261_c0_seq1	comp24368_c0_seq1
comp17263_c0_seq1	comp17924_c0_seq1
comp17265_c0_seq1	comp17394_c0_seq1
comp17266_c0_seq1	comp18519_c0_seq1
comp1726_c0_seq1	comp4451_c0_seq1
comp17275_c1_seq1	comp13955_c0_seq1
comp17277_c0_seq1	comp13387_c0_seq1
comp17278_c0_seq1	comp20978_c0_seq1
comp1727_c0_seq1	comp2554_c0_seq1
comp10580_c0_seq1	comp12193_c0_seq1
comp17285_c0_seq1	comp8889_c0_seq1
comp17286_c0_seq1	comp17100_c0_seq1
comp17287_c0_seq1	comp14717_c0_seq1
comp17289_c0_seq1	comp20934_c0_seq1
comp17292_c0_seq1	comp54460_c0_seq1
comp17293_c0_seq1	comp10539_c0_seq1
comp17299_c0_seq1	comp22143_c1_seq1
comp1729_c0_seq1	comp1417_c0_seq1
comp172_c0_seq1	comp67673_c0_seq1
comp17301_c0_seq1	comp11505_c0_seq1
comp17304_c0_seq1	comp16651_c0_seq1
comp17306_c0_seq1	comp19531_c0_seq1
comp1730_c0_seq1	comp1294_c1_seq1
comp17312_c0_seq1	comp16896_c0_seq1
comp17313_c0_seq1	comp51363_c0_seq1
comp17314_c0_seq1	comp17350_c0_seq1
comp17316_c0_seq1	comp11977_c1_seq1
comp1731_c1_seq1	comp1958_c0_seq1
comp17320_c0_seq1	comp8455_c0_seq1
comp10583_c0_seq1	comp12315_c0_seq1
comp17323_c0_seq1	comp18995_c0_seq1
comp17325_c0_seq1	comp21997_c0_seq1
comp17326_c0_seq1	comp14188_c0_seq1
comp17327_c1_seq1	comp11273_c0_seq1
comp17331_c0_seq1	comp26463_c0_seq1
comp17335_c0_seq1	comp19397_c0_seq1
comp17337_c0_seq1	comp8384_c0_seq1
comp17340_c0_seq1	comp15657_c0_seq1
comp17343_c0_seq1	comp27926_c0_seq1
comp17344_c0_seq1	comp21138_c0_seq1
comp17345_c0_seq1	comp29116_c0_seq1
comp10586_c0_seq1	comp22346_c0_seq1
comp17347_c0_seq1	comp13295_c0_seq1
comp17348_c0_seq1	comp14837_c0_seq1
comp17351_c0_seq1	comp20476_c0_seq1
comp17355_c0_seq1	comp18134_c0_seq1
comp1735_c0_seq1	comp4280_c0_seq1
comp17364_c0_seq1	comp25949_c0_seq1
comp17368_c0_seq1	comp14783_c0_seq1
comp17372_c0_seq1	comp264_c1_seq1
comp17373_c0_seq1	comp21830_c0_seq1
comp10587_c0_seq1	comp19207_c0_seq1
comp17376_c0_seq1	comp19335_c0_seq1
comp17377_c0_seq1	comp16611_c0_seq1
comp1737_c0_seq1	comp625_c0_seq1
comp17380_c0_seq1	comp20988_c0_seq1
comp17381_c0_seq1	comp17618_c0_seq1
comp17384_c0_seq1	comp20733_c0_seq1
comp17385_c0_seq1	comp13460_c0_seq1
comp10588_c0_seq1	comp10249_c0_seq1
comp17386_c0_seq1	comp19321_c0_seq1
comp17388_c0_seq1	comp16883_c2_seq1
